N,T,Y_C2H4
40339,300.00134,1.5534428e-06
40340,300.001,1.1356132e-06
40341,300.00076,8.2346804e-07
40342,300.00058,5.92161e-07
40343,300.00043,4.2218528e-07
40344,300.00034,2.9835118e-07
40345,300.00024,2.0893013e-07
40346,300.00018,1.4494526e-07
40347,300.00012,9.9587936e-08
40348,300.0001,6.774257e-08
40349,300.0001,4.5603404e-08
40350,300.00006,3.0386296e-08
40351,300.00006,2.0221572e-08
40352,300.00006,1.3408173e-08
40353,300.00006,8.6882865e-09
40354,300.00006,5.5686655e-09
40355,300.0001,3.5310257e-09
40356,300.0001,2.215363e-09
40357,300.00012,1.3753866e-09
40358,300.00015,8.4503504e-10
40359,300.00018,5.1393073e-10
40360,300.0002,3.096269e-10
40361,300.00024,1.8500909e-10
40362,300.00027,1.0951908e-10
40363,300.00034,6.3931756e-11
40364,300.0004,3.6881154e-11
40365,300.00043,2.1369437e-11
40366,300.0005,1.2468978e-11
40367,300.00055,7.1044247e-12
40368,300.0006,4.1920837e-12
40369,300.00067,2.497367e-12
40370,300.00073,1.4776319e-12
40371,300.0008,9.0308327e-13
40372,300.00085,5.914547e-13
40373,300.00092,4.4711072e-13
40374,300.00095,4.2161413e-13
40375,300.001,4.7659e-13
40376,300.00104,5.9355564e-13
40377,300.00104,7.800705e-13
40378,300.00107,1.0366522e-12
40379,300.00107,1.3631785e-12
40380,308.5462,0.035210192
40381,307.95303,0.0324277
40382,307.3833,0.029788623
40383,306.83817,0.027295046
40384,306.31842,0.024947595
40385,305.8247,0.022745578
40386,305.3573,0.020687122
40387,304.9163,0.018769309
40388,304.5015,0.016988339
40389,304.1126,0.015339667
40390,303.74915,0.013818156
40391,303.4104,0.012418197
40392,303.0956,0.011133835
40393,302.80392,0.009958882
40394,302.53433,0.0088870125
40395,302.28583,0.0079118535
40396,302.05734,0.0070270617
40397,301.8478,0.006226384
40398,301.6561,0.005503718
40399,301.48114,0.0048531494
40400,301.32187,0.0042689918
40401,301.17715,0.0037458097
40402,301.046,0.003278438
40403,300.9274,0.0028619964
40404,300.82043,0.0024918937
40405,300.72412,0.0021638314
40406,300.63763,0.001873802
40407,300.56015,0.0016180831
40408,300.49088,0.0013932306
40409,300.4291,0.0011960692
40410,300.37415,0.0010236804
40411,300.32535,0.00087339134
40412,300.28217,0.00074276107
40413,300.24402,0.0006295678
40414,300.21045,0.00053179485
40415,300.18094,0.00044761767
40416,300.1551,0.00037539026
40417,300.1325,0.0003136322
40418,300.11285,0.0002610161
40419,300.0958,0.00021635574
40420,300.08102,0.00017859414
40421,300.0683,0.00014679295
40422,300.05734,0.00012012182
40423,300.04794,9.784865e-05
40424,300.03995,7.933039e-05
40425,300.03314,6.40044e-05
40426,300.02737,5.1380357e-05
40427,300.02252,4.103278e-05
40428,300.01843,3.2594085e-05
40429,300.015,2.5748137e-05
40430,300.01218,2.0224375e-05
40431,300.00983,1.5792375e-05
40432,300.00787,1.2256916e-05
40433,300.0063,9.453499e-06
40434,300.005,7.2442804e-06
40435,300.00394,5.5144287e-06
40436,300.00308,4.1688604e-06
40437,300.0024,3.1293368e-06
40438,300.00186,2.3318994e-06
40439,300.00143,1.7246145e-06
40440,300.0011,1.2656079e-06
40441,300.00082,9.213606e-07
40442,300.00064,6.652425e-07
40443,300.0005,4.762612e-07
40444,300.00037,3.3800129e-07
40445,300.00027,2.3773322e-07
40446,300.00018,1.6567101e-07
40447,300.00015,1.14358805e-07
40448,300.00012,7.816888e-08
40449,300.0001,5.289485e-08
40450,300.00006,3.5425355e-08
40451,300.00006,2.3625276e-08
40452,300.00006,1.5709258e-08
40453,300.00006,1.0239582e-08
40454,300.0001,6.602164e-09
40455,300.0001,4.2109654e-09
40456,300.0001,2.6572526e-09
40457,300.00012,1.6595556e-09
40458,300.00015,1.026422e-09
40459,300.00018,6.291016e-10
40460,300.0002,3.8189865e-10
40461,300.00024,2.2826778e-10
40462,300.00027,1.3420969e-10
40463,300.00034,7.908426e-11
40464,300.0004,4.7008713e-11
40465,300.00043,2.9141516e-11
40466,300.0005,1.7872358e-11
40467,300.00055,1.0464434e-11
40468,300.0006,5.868944e-12
40469,300.00067,3.2679293e-12
40470,300.00073,1.8344213e-12
40471,300.0008,1.0955529e-12
40472,300.00085,7.328425e-13
40473,300.00092,5.427928e-13
40474,300.00095,4.725072e-13
40475,300.00098,4.8793977e-13
40476,300.001,5.8066263e-13
40477,300.00104,7.468441e-13
40478,300.00107,9.667184e-13
40479,300.00107,1.2684478e-12
40480,308.52762,0.03518192
40481,307.9392,0.032421608
40482,307.37384,0.029801914
40483,306.83264,0.027325047
40484,306.3164,0.02499178
40485,305.8258,0.022801584
40486,305.3611,0.020752763
40487,304.92242,0.018842595
40488,304.50964,0.017067468
40489,304.12244,0.015423032
40490,303.7603,0.0139043275
40491,303.42267,0.012505915
40492,303.10873,0.011222003
40493,302.81763,0.010046553
40494,302.54846,0.00897338
40495,302.3002,0.007996241
40496,302.07178,0.0071089114
40497,301.86218,0.006305248
40498,301.67032,0.005579245
40499,301.4951,0.004925075
40500,301.33542,0.0043371283
40501,301.19028,0.0038100372
40502,301.05865,0.0033386953
40503,300.9395,0.002918272
40504,300.83197,0.0025442198
40505,300.73508,0.002212277
40506,300.64798,0.0019184652
40507,300.56985,0.0016590882
40508,300.49997,0.0014307215
40509,300.4376,0.0012302054
40510,300.38202,0.0010546335
40511,300.33264,0.0009013414
40512,300.28888,0.00076789333
40513,300.25018,0.0006520703
40514,300.21606,0.0005518559
40515,300.18607,0.0004654238
40516,300.15973,0.0003911244
40517,300.1367,0.00032747217
40518,300.1166,0.00027313348
40519,300.09915,0.00022691455
40520,300.084,0.00018775024
40521,300.07095,0.00015469326
40522,300.0597,0.00012690393
40523,300.05002,0.00010364052
40524,300.04175,8.425022e-05
40525,300.0347,6.8160625e-05
40526,300.02875,5.4871805e-05
40527,300.02368,4.3948916e-05
40528,300.01944,3.5015328e-05
40529,300.01587,2.7746308e-05
40530,300.0129,2.1863149e-05
40531,300.01044,1.712782e-05
40532,300.0084,1.3338052e-05
40533,300.0067,1.0322867e-05
40534,300.00534,7.938534e-06
40535,300.00424,6.0649077e-06
40536,300.00333,4.602161e-06
40537,300.0026,3.4678512e-06
40538,300.002,2.5943302e-06
40539,300.00156,1.9264567e-06
40540,300.0012,1.4195922e-06
40541,300.00092,1.0378574e-06
40542,300.0007,7.52626e-07
40543,300.00052,5.412336e-07
40544,300.0004,3.858773e-07
40545,300.0003,2.726882e-07
40546,300.0002,1.9095361e-07
40547,300.00015,1.3247202e-07
40548,300.00012,9.102191e-08
40549,300.0001,6.1928866e-08
40550,300.0001,4.1715882e-08
40551,300.00006,2.7911453e-08
40552,300.00006,1.8609526e-08
40553,300.00006,1.2203227e-08
40554,300.0001,7.919299e-09
40555,300.0001,5.085787e-09
40556,300.0001,3.2323046e-09
40557,300.00012,2.0329416e-09
40558,300.00015,1.2645359e-09
40559,300.00018,7.761868e-10
40560,300.0002,4.6784004e-10
40561,300.00024,2.828533e-10
40562,300.00027,1.7426774e-10
40563,300.00034,1.1444048e-10
40564,300.0004,7.032477e-11
40565,300.00043,4.0930474e-11
40566,300.0005,2.2775741e-11
40567,300.00055,1.2804441e-11
40568,300.0006,7.213955e-12
40569,300.00067,4.1245193e-12
40570,300.00073,2.371587e-12
40571,300.0008,1.39893e-12
40572,300.00085,8.6935694e-13
40573,300.00092,6.3182966e-13
40574,300.00095,5.124787e-13
40575,300.00098,5.0019266e-13
40576,300.001,5.7022887e-13
40577,300.00104,7.118923e-13
40578,300.00104,9.161967e-13
40579,300.00107,1.1988737e-12
40580,308.50888,0.035149664
40581,307.92535,0.032412082
40582,307.3644,0.02981232
40583,306.82715,0.027352726
40584,306.31448,0.025034238
40585,305.827,0.022856487
40586,305.36505,0.020817943
40587,304.92877,0.018916044
40588,304.51804,0.017147347
40589,304.13257,0.015507664
40590,303.77188,0.013992205
40591,303.4354,0.012595705
40592,303.12234,0.011312538
40593,302.8319,0.010136824
40594,302.5632,0.0090625305
40595,302.31522,0.008083553
40596,302.0869,0.0071937903
40597,301.8773,0.0063872132
40598,301.68527,0.005657915
40599,301.50977,0.00500016
40600,301.34976,0.0044084163
40601,301.2042,0.003877386
40602,301.07205,0.003402023
40603,300.9524,0.00297755
40604,300.84424,0.0025994643
40605,300.74673,0.0022635427
40606,300.65903,0.00196584
40607,300.58026,0.0017026864
40608,300.50974,0.0014706798
40609,300.4467,0.001266678
40610,300.3905,0.0010877883
40611,300.34048,0.000931356
40612,300.29614,0.0007949525
40613,300.25687,0.0006763626
40614,300.22217,0.00057357154
40615,300.19162,0.0004847521
40616,300.1648,0.0004082521
40617,300.14127,0.00034258177
40618,300.12073,0.00028640172
40619,300.10284,0.00023851133
40620,300.0873,0.00019783768
40621,300.07388,0.00016342486
40622,300.0623,0.00013442404
40623,300.0523,0.000110084016
40624,300.04376,8.9742185e-05
40625,300.03647,7.2816336e-05
40626,300.03024,5.8796773e-05
40627,300.025,4.7239064e-05
40628,300.02057,3.7757287e-05
40629,300.01685,3.0017763e-05
40630,300.01373,2.3733304e-05
40631,300.01114,1.8657885e-05
40632,300.00897,1.4581784e-05
40633,300.0072,1.13271435e-05
40634,300.00574,8.743931e-06
40635,300.00458,6.7062915e-06
40636,300.0036,5.1092593e-06
40637,300.00284,3.865819e-06
40638,300.0022,2.9042847e-06
40639,300.0017,2.165982e-06
40640,300.0013,1.6032113e-06
40641,300.001,1.1774631e-06
40642,300.00076,8.5787417e-07
40643,300.00058,6.198942e-07
40644,300.00043,4.4414654e-07
40645,300.00034,3.1546153e-07
40646,300.00024,2.2206218e-07
40647,300.00018,1.5488494e-07
40648,300.00015,1.0701744e-07
40649,300.00012,7.3237366e-08
40650,300.0001,4.9637926e-08
40651,300.0001,3.336207e-08
40652,300.0001,2.2303558e-08
40653,300.0001,1.4712992e-08
40654,300.0001,9.607363e-09
40655,300.0001,6.2098793e-09
40656,300.00012,3.972255e-09
40657,300.00012,2.5130462e-09
40658,300.00015,1.5696582e-09
40659,300.00018,9.670287e-10
40660,300.0002,6.1300875e-10
40661,300.00024,4.1050727e-10
40662,300.0003,2.581655e-10
40663,300.00034,1.4971774e-10
40664,300.0004,8.6967517e-11
40665,300.00043,4.9784996e-11
40666,300.0005,2.8395494e-11
40667,300.00055,1.6100333e-11
40668,300.0006,9.329616e-12
40669,300.00067,5.559543e-12
40670,300.00073,3.2535298e-12
40671,300.0008,1.9622485e-12
40672,300.00085,1.2162367e-12
40673,300.0009,7.9562154e-13
40674,300.00095,6.002276e-13
40675,300.00098,5.3539844e-13
40676,300.001,5.678471e-13
40677,300.00104,6.777675e-13
40678,300.00104,8.540308e-13
40679,300.00104,1.1011604e-12
40680,308.4895,0.03512106
40681,307.91095,0.032406878
40682,307.3546,0.029827664
40683,306.8216,0.027385851
40684,306.3127,0.02508248
40685,305.8286,0.02291733
40686,305.3696,0.020889042
40687,304.93585,0.018995265
40688,304.52728,0.017232772
40689,304.14362,0.0155976
40690,303.78442,0.014085168
40691,303.4491,0.012690398
40692,303.137,0.011407834
40693,302.84723,0.010231749
40694,302.57898,0.009156247
40695,302.33127,0.008175349
40696,302.1031,0.007283072
40697,301.8934,0.0064734933
40698,301.7012,0.005740805
40699,301.52542,0.005079358
40700,301.36505,0.0044837007
40701,301.21902,0.0039486047
40702,301.08636,0.0034690865
40703,300.96613,0.003040422
40704,300.8574,0.002658155
40705,300.75925,0.0023181022
40706,300.67087,0.002016352
40707,300.59146,0.0017492628
40708,300.52023,0.0015134552
40709,300.4565,0.0013058059
40710,300.39966,0.0011234366
40711,300.349,0.00096370355
40712,300.304,0.0008241859
40713,300.2641,0.0007026731
40714,300.22882,0.0005971528
40715,300.1977,0.0005057978
40716,300.17032,0.00042695392
40717,300.14627,0.0003591277
40718,300.12527,0.00030097459
40719,300.1069,0.00025128754
40720,300.09097,0.00020898617
40721,300.07712,0.00017310628
40722,300.06516,0.0001427901
40723,300.05484,0.000117276955
40724,300.046,9.589455e-05
40725,300.03842,7.8050776e-05
40726,300.03195,6.322603e-05
40727,300.02646,5.0966086e-05
40728,300.02182,4.0875453e-05
40729,300.0179,3.2611213e-05
40730,300.01465,2.5877323e-05
40731,300.0119,2.0419377e-05
40732,300.00964,1.6019794e-05
40733,300.00775,1.2493408e-05
40734,300.00623,9.683455e-06
40735,300.00494,7.4579402e-06
40736,300.0039,5.7063444e-06
40737,300.00308,4.3366736e-06
40738,300.0024,3.2728205e-06
40739,300.0019,2.4522199e-06
40740,300.00146,1.8237763e-06
40741,300.00113,1.3460475e-06
40742,300.00085,9.856581e-07
40743,300.00064,7.1592706e-07
40744,300.0005,5.156881e-07
40745,300.00037,3.6828223e-07
40746,300.00027,2.6070592e-07
40747,300.0002,1.8289546e-07
40748,300.00015,1.2713127e-07
40749,300.00012,8.7546546e-08
40750,300.0001,5.972543e-08
40751,300.0001,4.0379952e-08
40752,300.0001,2.706963e-08
40753,300.0001,1.7964412e-08
40754,300.0001,1.1800326e-08
40755,300.0001,7.6671265e-09
40756,300.00012,4.925515e-09
40757,300.00012,3.1304137e-09
40758,300.00015,1.9925614e-09
40759,300.00018,1.3670298e-09
40760,300.0002,8.8396945e-10
40761,300.00024,5.2665006e-10
40762,300.00027,3.140799e-10
40763,300.00034,1.8548758e-10
40764,300.0004,1.0898234e-10
40765,300.00043,6.361006e-11
40766,300.0005,3.721596e-11
40767,300.00055,2.166315e-11
40768,300.0006,1.2338119e-11
40769,300.00067,7.0851103e-12
40770,300.00073,4.1297443e-12
40771,300.0008,2.5616846e-12
40772,300.00082,1.5805675e-12
40773,300.0009,1.0134371e-12
40774,300.00092,7.1818864e-13
40775,300.00098,5.921097e-13
40776,300.001,5.73995e-13
40777,300.00104,6.4740916e-13
40778,300.00104,7.912031e-13
40779,300.00104,9.986361e-13
40780,308.47083,0.035087537
40781,307.89743,0.03239705
40782,307.3457,0.029838622
40783,306.81677,0.027414825
40784,306.31158,0.025126861
40785,305.83072,0.02297469
40786,305.37457,0.020957192
40787,304.9433,0.019072225
40788,304.53687,0.017316742
40789,304.15503,0.015686918
40790,303.79733,0.014178309
40791,303.46326,0.012785978
40792,303.1521,0.011504615
40793,302.8631,0.010328646
40794,302.59537,0.009252323
40795,302.34796,0.00826981
40796,302.11993,0.0073752543
40797,301.91025,0.006562851
40798,301.7179,0.005826899
40799,301.54187,0.005161845
40800,301.38113,0.004562323
40801,301.23465,0.0040231775
40802,301.1015,0.0035394917
40803,300.9807,0.0031065985
40804,300.87134,0.0027200915
40805,300.77255,0.0023758295
40806,300.6835,0.0020699375
40807,300.6034,0.0017988043
40808,300.5315,0.0015590764
40809,300.46707,0.0013476508
40810,300.40952,0.001161666
40811,300.3582,0.0009984913
40812,300.3125,0.000855715
40813,300.27194,0.0007311333
40814,300.23602,0.0006227373
40815,300.2043,0.0005287014
40816,300.17636,0.00044737058
40817,300.15176,0.0003772488
40818,300.13022,0.00031698725
40819,300.1114,0.00026537332
40820,300.09497,0.00022131977
40821,300.08072,0.0001838547
40822,300.06836,0.0001521118
40823,300.05768,0.00012532125
40824,300.0485,0.00010280124
40825,300.04062,8.3949846e-05
40826,300.03387,6.823757e-05
40827,300.02814,5.520028e-05
40828,300.0233,4.4432745e-05
40829,300.01917,3.5582554e-05
40830,300.01572,2.834451e-05
40831,300.01282,2.2455475e-05
40832,300.0104,1.7689616e-05
40833,300.00842,1.38540445e-05
40834,300.00674,1.0784839e-05
40835,300.0054,8.343424e-06
40836,300.0043,6.413291e-06
40837,300.0034,4.8970405e-06
40838,300.00266,3.713734e-06
40839,300.00208,2.7965227e-06
40840,300.00162,2.090551e-06
40841,300.00125,1.5511048e-06
40842,300.00095,1.1419869e-06
40843,300.00073,8.3410737e-07
40844,300.00055,6.0426106e-07
40845,300.00043,4.3408116e-07
40846,300.0003,3.0914697e-07
40847,300.00024,2.1823054e-07
40848,300.00018,1.5266532e-07
40849,300.00015,1.05821755e-07
40850,300.00012,7.26751e-08
40851,300.0001,4.945181e-08
40852,300.0001,3.3339028e-08
40853,300.0001,2.2253788e-08
40854,300.0001,1.4761642e-08
40855,300.0001,9.679778e-09
40856,300.00012,6.3122654e-09
40857,300.00012,4.140611e-09
40858,300.00015,2.825816e-09
40859,300.00018,1.7702674e-09
40860,300.0002,1.0875763e-09
40861,300.00024,6.65102e-10
40862,300.00027,4.0406875e-10
40863,300.00034,2.4499253e-10
40864,300.00037,1.4779572e-10
40865,300.00043,8.822509e-11
40866,300.0005,5.200433e-11
40867,300.00055,3.0356245e-11
40868,300.0006,1.763267e-11
40869,300.00067,1.0384869e-11
40870,300.00073,6.1486627e-12
40871,300.00076,3.5271053e-12
40872,300.00082,2.0997579e-12
40873,300.0009,1.2728865e-12
40874,300.00092,8.8091676e-13
40875,300.00095,6.82198e-13
40876,300.00098,6.111868e-13
40877,300.001,6.287974e-13
40878,300.00104,7.25469e-13
40879,300.00104,9.0384547e-13
40880,308.4519,0.035055045
40881,307.88367,0.032388147
40882,307.33664,0.029850407
40883,306.81204,0.02744467
40884,306.3107,0.025172543
40885,305.83328,0.02303453
40886,305.3802,0.021029105
40887,304.9516,0.019153986
40888,304.54742,0.017406179
40889,304.1675,0.015782049
40890,303.8114,0.014277381
40891,303.4786,0.01288747
40892,303.16846,0.011607223
40893,302.8802,0.010431254
40894,302.61298,0.009353983
40895,302.3659,0.008369721
40896,302.138,0.0074727465
40897,301.9283,0.0066573764
40898,301.7358,0.0059180143
40899,301.55948,0.0052492036
40900,301.39835,0.004645661
40901,301.25143,0.0041023074
40902,301.11774,0.0036142906
40903,300.99634,0.0031770016
40904,300.88632,0.0027860838
40905,300.78687,0.002437439
40906,300.6971,0.0021272295
40907,300.61627,0.0018518744
40908,300.54364,0.0016080469
40909,300.4785,0.0013926654
40910,300.4202,0.0012028858
40911,300.36813,0.0010360905
40912,300.32175,0.0008898785
40913,300.2805,0.000762053
40914,300.24393,0.00065060967
40915,300.21155,0.00055372494
40916,300.18298,0.0004697437
40917,300.1578,0.00039716804
40918,300.1357,0.0003346455
40919,300.11633,0.00028095837
40920,300.09943,0.00023501317
40921,300.08472,0.00019583058
40922,300.07193,0.00016253612
40923,300.06085,0.00013435111
40924,300.0513,0.000110584326
40925,300.0431,9.0624126e-05
40926,300.03604,7.393107e-05
40927,300.03003,6.0031067e-05
40928,300.0249,4.8508955e-05
40929,300.0206,3.900259e-05
40930,300.01694,3.119732e-05
40931,300.01385,2.482093e-05
40932,300.0113,1.9638945e-05
40933,300.00916,1.5450329e-05
40934,300.0074,1.2083557e-05
40935,300.00592,9.393016e-06
40936,300.00473,7.2557455e-06
40937,300.00375,5.5684864e-06
40938,300.00296,4.2450206e-06
40939,300.00232,3.2137891e-06
40940,300.0018,2.4157703e-06
40941,300.0014,1.802598e-06
40942,300.00107,1.334905e-06
40943,300.00082,9.80873e-07
40944,300.00064,7.149716e-07
40945,300.0005,5.1687084e-07
40946,300.00037,3.7050867e-07
40947,300.00027,2.6329803e-07
40948,300.0002,1.8545812e-07
40949,300.00015,1.2945476e-07
40950,300.00012,8.953575e-08
40951,300.00012,6.134864e-08
40952,300.0001,4.1629914e-08
40953,300.0001,2.7959308e-08
40954,300.0001,1.8774914e-08
40955,300.0001,1.2458816e-08
40956,300.00012,8.194692e-09
